n,grid,goals,static,moving,BFS_steps
9,  0 1 2 3 4 5 6 7 8\n0 S X . . . . . . .\n1 . X . . . X . . .\n2 . . X . . X . . .\n3 . . . X . . . X .\n4 . . . X 3 . . . .\n5 . . X . . . . . .\n6 . 1 . . . . X . X\n7 . . . . . . . . .\n8 . . 2 . . . . . X,"{1: (6, 1), 2: (8, 2), 3: (4, 4)}","[(1, 1), (8, 8), (2, 5), (0, 1), (6, 6), (1, 5), (6, 8), (2, 2), (3, 7), (3, 3), (5, 2), (4, 3)]",[],16
9,  0 1 2 3 4 5 6 7 8\n0 S X X . X X X . X\n1 . . X . X . . . X\n2 . . . . . . . . .\n3 . X . . X . . . .\n4 X . X . . . X X .\n5 1 . . . . . . . .\n6 . . . . . 2 . . 3\n7 X X . . . . . . X\n8 . . X . . . . . .,"{1: (5, 0), 2: (6, 5), 3: (6, 8)}","[(4, 6), (0, 4), (4, 7), (0, 6), (7, 0), (1, 8), (4, 2), (0, 1), (8, 2), (7, 8), (3, 4), (1, 2), (4, 0), (0, 2), (0, 8), (0, 5), (1, 4), (3, 1), (7, 1)]",[],20
9,  0 1 2 3 4 5 6 7 8\n0 S X . 3 . X X . X\n1 . . . . X . . . X\n2 . . . . 2 . X . .\n3 X . . . . X . . .\n4 . . X . . . . . X\n5 . . . . . . . . .\n6 . . . X . . . . 1\n7 . X . . . . . . .\n8 . . . . . . . . X,"{1: (6, 8), 2: (2, 4), 3: (0, 3)}","[(6, 3), (4, 2), (3, 5), (4, 8), (0, 8), (7, 1), (0, 5), (0, 6), (1, 8), (1, 4), (2, 6), (3, 0), (8, 8), (0, 1)]",[],25
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . . . .\n1 . . . . X . X . .\n2 . X X . . . M M M\n3 . . X . . . . . .\n4 X . . . . . . 2 .\n5 . . 3 . 1 . X . .\n6 . . . X . . . . .\n7 X . X . . . . . .\n8 . . . . X . . . .,"{1: (5, 4), 2: (4, 7), 3: (5, 2)}","[(7, 2), (7, 0), (1, 6), (5, 6), (8, 4), (2, 2), (3, 2), (4, 0), (1, 4), (2, 1), (0, 4), (6, 3)]","[(2, 6), (2, 7), (2, 8)]",19
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . . . X\n1 X . . X . . . . X\n2 . . 3 . . . . . X\n3 . . . X X . . . .\n4 . . X . . 1 X X X\n5 . . X . 2 . . X .\n6 . . X . . . X . X\n7 . . . X . . X X X\n8 . . X . . X . . X,"{1: (4, 5), 2: (5, 4), 3: (2, 2)}","[(1, 0), (6, 2), (4, 6), (3, 4), (2, 8), (8, 5), (3, 3), (7, 6), (0, 8), (7, 7), (7, 8), (8, 2), (8, 8), (1, 3), (6, 8), (4, 7), (1, 8), (5, 7), (4, 8), (4, 2), (6, 6), (7, 3), (5, 2)]",[],18
9,  0 1 2 3 4 5 6 7 8\n0 S . X . . . . . X\n1 X . . X . X . . .\n2 . X . . . . . . X\n3 . X . . . . . . X\n4 3 . X X . 1 . . .\n5 . . X . . X . X .\n6 . . . X . M M 2 .\n7 . . . . . X M . .\n8 . . X . . . . . X,"{1: (4, 5), 2: (6, 7), 3: (4, 0)}","[(0, 8), (1, 3), (6, 3), (1, 0), (3, 1), (7, 5), (2, 8), (4, 3), (5, 7), (5, 5), (4, 2), (1, 5), (8, 8), (5, 2), (8, 2), (2, 1), (3, 8), (0, 2)]","[(7, 6), (6, 6), (6, 5)]",24
9,  0 1 2 3 4 5 6 7 8\n0 S X . . . . . X .\n1 . . . . X . X . .\n2 X . X 2 M . . . .\n3 . X . . M . . . X\n4 . . . . M . . . .\n5 . . X . . X X X .\n6 X . . . . X . . .\n7 . . X . . . . . .\n8 1 . . . . 3 X . X,"{1: (8, 0), 2: (2, 3), 3: (8, 5)}","[(2, 0), (5, 5), (1, 6), (8, 8), (5, 2), (3, 1), (6, 0), (2, 2), (7, 2), (0, 1), (3, 8), (0, 7), (6, 5), (5, 7), (1, 4), (5, 6), (8, 6)]","[(2, 4), (3, 4), (4, 4)]",37
9,  0 1 2 3 4 5 6 7 8\n0 S . . . 2 X . 3 .\n1 . X . . . . . . .\n2 X . . . . X . . .\n3 . . . X . . X . .\n4 X X . . . X X . .\n5 . . . . X . . . .\n6 . X X X M . . X .\n7 . . M M M . . . .\n8 1 . . X X . . X .,"{1: (8, 0), 2: (0, 4), 3: (0, 7)}","[(8, 3), (8, 7), (6, 1), (3, 6), (6, 3), (6, 2), (6, 7), (8, 4), (2, 5), (4, 5), (4, 6), (2, 0), (5, 4), (4, 0), (1, 1), (4, 1), (0, 5), (3, 3)]","[(7, 2), (7, 3), (7, 4), (6, 4)]",29
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . M M . X\n1 . . X . . X . . . X\n2 . X . X . . X . . .\n3 . X . . X . . . X 1\n4 . . . . . X X 2 X .\n5 . X . . . . X X X X\n6 3 X . . . . . . . .\n7 . . . . X . . X . X\n8 . X . X . . . . . .\n9 X . . . X . . X . .,"{1: (3, 9), 2: (4, 7), 3: (6, 0)}","[(5, 1), (8, 3), (5, 9), (4, 8), (5, 8), (2, 3), (9, 7), (3, 8), (5, 7), (7, 9), (2, 6), (8, 1), (3, 4), (1, 2), (7, 4), (3, 1), (4, 5), (2, 1), (0, 9), (4, 6), (1, 9), (1, 5), (9, 4), (6, 1), (9, 0), (5, 6), (7, 7)]","[(0, 6), (0, 7)]",34
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X .\n1 . . . . . X . . . .\n2 . . . . . . . . . .\n3 . . . X . . 2 . . .\n4 . . . . X . . . . .\n5 . . . . . . . . . .\n6 . X . . . X . . . .\n7 . . X . . . . X . .\n8 . . . . . . . . X X\n9 . 3 . . . . X . . 1,"{1: (9, 9), 2: (3, 6), 3: (9, 1)}","[(7, 2), (6, 1), (9, 6), (0, 8), (6, 5), (3, 3), (8, 9), (7, 7), (8, 8), (1, 5), (4, 4)]",[],38
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X . . . X X M M\n1 . X . . . X . . X M\n2 . . . . . . . . . .\n3 X . . X . X . . . .\n4 . X X . . . . X X .\n5 . 2 . . . X X X X .\n6 . . . X . . . 3 X .\n7 . 1 . . . X . . . X\n8 X X . . . . . . . .\n9 . . . . . . . . X X,"{1: (7, 1), 2: (5, 1), 3: (6, 7)}","[(8, 0), (3, 5), (0, 6), (5, 6), (0, 7), (1, 1), (1, 5), (3, 3), (3, 0), (5, 8), (4, 8), (0, 2), (9, 8), (5, 5), (5, 7), (7, 5), (4, 7), (7, 9), (6, 3), (4, 1), (8, 1), (4, 2), (6, 8), (1, 8), (9, 9)]","[(0, 8), (0, 9), (1, 9)]",23
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X 3 X . . . .\n1 . . X . . . 2 . 1 .\n2 X . . . . X X . . .\n3 X . . . . X . . . .\n4 . M M X . X . . X .\n5 . M M . . . . . X .\n6 . . . X X . . . X .\n7 X . . . X . . . . X\n8 . X . . . X . . . .\n9 . . . . . . . . . .,"{1: (1, 8), 2: (1, 6), 3: (0, 4)}","[(4, 3), (6, 8), (0, 3), (3, 5), (2, 5), (8, 1), (5, 8), (4, 5), (2, 6), (4, 8), (7, 9), (8, 5), (2, 0), (0, 5), (6, 4), (7, 4), (1, 2), (6, 3), (3, 0), (7, 0)]","[(5, 1), (5, 2), (4, 2), (4, 1)]",22
10,  0 1 2 3 4 5 6 7 8 9\n0 S X X X . X . . . 2\n1 . . . . . . . . . .\n2 . . . . . . X X . .\n3 X . X X . . . . . .\n4 . . X . . . . X . .\n5 . . . . 1 X X . . X\n6 X . . . . . . . . .\n7 . . 3 X . . . . . X\n8 . . . . X . . . . .\n9 . . X . . . . . X X,"{1: (5, 4), 2: (0, 9), 3: (7, 2)}","[(2, 7), (4, 2), (5, 9), (0, 1), (5, 5), (0, 3), (0, 2), (3, 2), (8, 4), (6, 0), (2, 6), (0, 5), (3, 3), (4, 7), (9, 8), (9, 2), (7, 3), (5, 6), (3, 0), (9, 9), (7, 9)]",[],33
10,  0 1 2 3 4 5 6 7 8 9\n0 S 2 . . . . X . . 3\n1 . . . . X X . . . X\n2 . . X X . . . . . X\n3 . X X X X . X . . .\n4 . . . . . . . . . .\n5 . 1 X . . X . . . .\n6 . X . . . X . . M M\n7 . . . . . X . . M M\n8 . X . X . X X . . X\n9 . . . . X . . X X .,"{1: (5, 1), 2: (0, 1), 3: (0, 9)}","[(5, 2), (6, 1), (3, 1), (0, 6), (2, 3), (9, 8), (9, 4), (9, 7), (3, 2), (2, 9), (1, 4), (8, 3), (7, 5), (1, 9), (3, 4), (5, 5), (3, 6), (8, 5), (8, 6), (8, 9), (6, 5), (2, 2), (3, 3), (8, 1), (1, 5)]","[(6, 9), (7, 9), (7, 8), (6, 8)]",31
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . X . . . . .\n1 . 1 X . . X . . . X\n2 . . M . . . . . . .\n3 . . M . . X . . . .\n4 . . M . . . . . . .\n5 . . X 2 . . X . . .\n6 . X . . . . . . . .\n7 . . . . X X . . . X\n8 . . . X . . . . . .\n9 . . 3 . . . . . . .,"{1: (1, 1), 2: (5, 3), 3: (9, 2)}","[(5, 6), (6, 1), (3, 5), (1, 9), (7, 4), (5, 2), (7, 5), (1, 5), (1, 2), (8, 3), (7, 9), (0, 4)]","[(4, 2), (3, 2), (2, 2)]",13
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . X . . 3\n1 . . . . . X . . . .\n2 X . 1 X . . . . . X\n3 X . . . . . . . X .\n4 . . X . . . . X . X\n5 . . . X X . . . . X\n6 . X . . . . . 2 . .\n7 X . . . . . . . . .\n8 X . . . . . . . . .\n9 . . . . . . X . . .,"{1: (2, 2), 2: (6, 7), 3: (0, 9)}","[(5, 4), (1, 5), (5, 3), (0, 6), (6, 1), (7, 0), (3, 0), (4, 7), (4, 9), (2, 0), (3, 8), (9, 6), (5, 9), (8, 0), (2, 9), (2, 3), (4, 2)]",[],23
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X X\n1 . . . . X . X . . .\n2 . . . . . . . . . .\n3 . . . . . . . . . 3\n4 . . . . X X . . . 2\n5 . X . 1 . . X . . .\n6 . . . . . . . . X M\n7 . . . . . . . X . M\n8 X . . . . . . . . M\n9 . . . . . X . . . M,"{1: (5, 3), 2: (4, 9), 3: (3, 9)}","[(4, 5), (9, 5), (7, 7), (5, 1), (1, 4), (5, 6), (8, 0), (6, 8), (0, 8), (4, 4), (1, 6), (0, 9)]","[(6, 9), (7, 9), (8, 9), (9, 9)]",18
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X X . . X X .\n1 . . 2 X . X . . . .\n2 X . . . X . 1 . X .\n3 . . . . X . . X . .\n4 . . . . . . . X . .\n5 . . . . . . . . . .\n6 . . . X . . . . X .\n7 . X X . . . . . X 3\n8 X X X X . X . X M M\n9 . . . . X . . . M M,"{1: (2, 6), 2: (1, 2), 3: (7, 9)}","[(8, 5), (7, 8), (2, 8), (1, 5), (6, 3), (4, 7), (2, 4), (0, 7), (9, 4), (6, 8), (3, 4), (1, 3), (8, 7), (0, 3), (3, 7), (8, 3), (8, 0), (0, 8), (8, 1), (8, 2), (0, 4), (7, 2), (7, 1), (2, 0)]","[(8, 8), (9, 8), (9, 9), (8, 9)]",34
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X .\n1 . . . . X . . . . .\n2 2 . . . . . . . . .\n3 . . . . X X . X . .\n4 . . X . . . . . . .\n5 M M . . 3 X 1 . . .\n6 . M M X . . . . . .\n7 X . X . . . . X . .\n8 . . . . . . . . X X\n9 X X . . X X . . . X,"{1: (5, 6), 2: (2, 0), 3: (5, 4)}","[(1, 4), (5, 5), (9, 9), (3, 7), (7, 7), (7, 2), (8, 9), (3, 5), (3, 4), (4, 2), (9, 0), (6, 3), (9, 5), (7, 0), (0, 8), (9, 1), (8, 8), (9, 4)]","[(6, 2), (6, 1), (5, 1), (5, 0)]",27
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . . .\n1 . . . X . X . . X .\n2 . . . X X . . 1 . .\n3 . 2 . . . X X X X .\n4 X . X . X . X . . .\n5 . . X . . . . . . .\n6 3 . . . . . . . . .\n7 . . . X . X . . . .\n8 X X . . . . . . . X\n9 X X . X . . . . . .,"{1: (2, 7), 2: (3, 1), 3: (6, 0)}","[(4, 4), (1, 3), (3, 8), (2, 3), (8, 9), (1, 5), (9, 3), (7, 3), (3, 6), (8, 0), (2, 4), (4, 6), (5, 2), (9, 1), (3, 5), (1, 8), (4, 0), (4, 2), (7, 5), (8, 1), (9, 0), (3, 7)]",[],24
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X X X X . . .\n1 . . X . X . . . . 2\n2 . . . X . . . 3 X .\n3 . . . . . . X X . .\n4 . X X X . X X . . X\n5 . X . . . . . . . .\n6 . . . . X . . X . X\n7 . . X X . . . X . .\n8 . . 1 . X X X X . .\n9 . . X . . . . . . X,"{1: (8, 2), 2: (1, 9), 3: (2, 7)}","[(8, 5), (1, 4), (4, 5), (0, 6), (6, 9), (6, 7), (0, 5), (4, 6), (4, 9), (4, 2), (1, 2), (3, 7), (6, 4), (9, 9), (4, 3), (8, 4), (5, 1), (7, 7), (4, 1), (0, 4), (7, 3), (0, 3), (8, 7), (8, 6), (3, 6), (7, 2), (2, 8), (9, 2), (2, 3)]",[],29
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . . .\n1 . . X . 3 . . . . .\n2 X . . . 2 1 X . . .\n3 . . . . . . . . . .\n4 . X . . X . . . . .\n5 . . . X . . . X . .\n6 . . . . . . . . . .\n7 . X . . . . . . . .\n8 . . . . . . . . X .\n9 X . . . . . . . . .,"{1: (2, 5), 2: (2, 4), 3: (1, 4)}","[(1, 2), (7, 1), (2, 0), (8, 8), (9, 0), (5, 7), (5, 3), (2, 6), (4, 4), (4, 1)]",[],9
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . X M M M X X\n1 . . . X X M X . . X\n2 X . . . . X X . . .\n3 . . X X . . X . . X\n4 . . X . . . X . . .\n5 . 1 . . X X . X X .\n6 . . X . . . X . . .\n7 . . . . . 3 X . . .\n8 . X . X 2 . . . X .\n9 . X . . X . . . . .,"{1: (5, 1), 2: (8, 4), 3: (7, 5)}","[(3, 2), (6, 6), (8, 3), (2, 5), (0, 8), (1, 9), (1, 3), (9, 1), (5, 7), (9, 4), (1, 4), (0, 9), (4, 6), (8, 8), (5, 5), (3, 3), (4, 2), (5, 4), (3, 9), (2, 0), (3, 6), (7, 6), (5, 8), (8, 1), (6, 2), (0, 4), (2, 6), (1, 6)]","[(1, 5), (0, 5), (0, 6), (0, 7)]",14
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . 1 . . X\n1 . X . . . . X . . .\n2 X . X X . . . . . .\n3 X . . . X . . . . X\n4 . 2 . . . . . . . 3\n5 M M M X . . . . . .\n6 . X . . . . X . . .\n7 . . . . . . . . . X\n8 . . . . X X . . . .\n9 . X . X . X . . . X,"{1: (0, 6), 2: (4, 1), 3: (4, 9)}","[(6, 1), (2, 2), (3, 9), (3, 4), (0, 9), (5, 3), (1, 1), (3, 0), (6, 6), (7, 9), (9, 1), (8, 5), (2, 0), (9, 9), (1, 6), (2, 3), (8, 4), (9, 3), (9, 5)]","[(5, 0), (5, 1), (5, 2)]",23
10,  0 1 2 3 4 5 6 7 8 9\n0 S X . . X X . . X .\n1 . . . . . . . . . .\n2 . . . . . . X . . .\n3 . . . . . X . . . .\n4 . X X . . . . . . X\n5 . . . . . X . X . .\n6 . X . X X M . . . .\n7 . . . M M M . . . .\n8 . . . 1 X X 2 . . .\n9 . X X . 3 X . X . .,"{1: (8, 3), 2: (8, 6), 3: (9, 4)}","[(8, 4), (9, 5), (0, 1), (4, 9), (3, 5), (9, 2), (9, 7), (5, 5), (8, 5), (0, 5), (6, 4), (5, 7), (6, 1), (6, 3), (0, 4), (9, 1), (4, 2), (0, 8), (2, 6), (4, 1)]","[(7, 3), (7, 4), (7, 5), (6, 5)]",23
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . . .\n1 . . . . . X . . . .\n2 . . . . . . 1 . . .\n3 . 2 . . . X . X . X\n4 . . X M M . . . X .\n5 X X . X M . . . . .\n6 . . . . X X . . . .\n7 . . X . X . 3 . X .\n8 . . . . . . . . X X\n9 . X . X X . . . X X,"{1: (2, 6), 2: (3, 1), 3: (7, 6)}","[(3, 9), (9, 9), (9, 8), (9, 1), (1, 5), (5, 3), (7, 2), (3, 7), (6, 4), (9, 4), (7, 4), (6, 5), (8, 8), (5, 1), (3, 5), (7, 8), (8, 9), (4, 2), (5, 0), (9, 3), (4, 8)]","[(4, 3), (4, 4), (5, 4)]",23
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . 3 . . . .\n1 X . 1 . . . . . X .\n2 . X X . . . . . . .\n3 . X . 2 . . . . X .\n4 . . . . X . X . . X\n5 . . . . . . . X . .\n6 . . X . . X . . . .\n7 . X . . . X X X . .\n8 X . . . . . . . . .\n9 . . . . X . . . . .,"{1: (1, 2), 2: (3, 3), 3: (0, 5)}","[(1, 0), (9, 4), (4, 9), (4, 4), (7, 6), (2, 1), (6, 2), (4, 6), (3, 1), (7, 5), (2, 2), (8, 0), (3, 8), (6, 5), (5, 7), (7, 7), (1, 8), (7, 1)]",[],11
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . X . . . .\n1 . . . . . . X . . .\n2 . M M M . X . . . .\n3 . . . M . X . . . X\n4 . . X . X . . . 1 .\n5 . . . . . . . . . .\n6 . X . . . X . . . .\n7 . . . 2 . 3 X . . .\n8 . . . . . . . . X .\n9 . . . . . . . . . .,"{1: (4, 8), 2: (7, 3), 3: (7, 5)}","[(4, 4), (7, 6), (2, 5), (3, 9), (1, 6), (4, 2), (8, 8), (3, 5), (0, 5), (6, 1), (6, 5)]","[(2, 1), (2, 2), (2, 3), (3, 3)]",24
10,  0 1 2 3 4 5 6 7 8 9\n0 S X X . X . . . . .\n1 . X . . 1 X . . . .\n2 . . . . . X X X X .\n3 . . . X 3 . . . . .\n4 X . . . . . X . . .\n5 . . . . . X X . . .\n6 X . . . X . . . . .\n7 . . . . . . . . . .\n8 . X X . . X . . 2 .\n9 . . X . . . . . . .,"{1: (1, 4), 2: (8, 8), 3: (3, 4)}","[(5, 5), (8, 2), (2, 6), (2, 5), (1, 5), (8, 5), (0, 4), (4, 0), (4, 6), (8, 1), (6, 0), (1, 1), (3, 3), (0, 2), (9, 2), (6, 4), (2, 7), (5, 6), (2, 8), (0, 1)]",[],31
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X . . . . . . .\n1 X . . . . . . 1 . .\n2 . . X . . . . . . .\n3 . . . X . . . . . .\n4 . 2 . . . . . . X .\n5 . . . . . X . . . .\n6 . . . X . . . 3 . .\n7 . . M M X X . . . .\n8 . . M M . X . . . X\n9 X . X . . . . . . .,"{1: (1, 7), 2: (4, 1), 3: (6, 7)}","[(2, 2), (8, 5), (9, 2), (3, 3), (9, 0), (7, 5), (5, 5), (0, 2), (8, 9), (1, 0), (4, 8), (6, 3), (7, 4)]","[(7, 3), (7, 2), (8, 2), (8, 3)]",25
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X .\n1 . X . . . . . . . .\n2 . . . . . . . . . .\n3 . . . . . . . . . .\n4 . . 1 . . . . . . .\n5 X . . . . . . . . .\n6 . X . 3 . X X X . .\n7 X . . . . . . . . .\n8 . . . . . . . . . .\n9 . . . X . . . 2 X .,"{1: (4, 2), 2: (9, 7), 3: (6, 3)}","[(9, 3), (6, 1), (6, 6), (6, 5), (7, 0), (0, 8), (6, 7), (9, 8), (5, 0), (1, 1)]",[],23
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . X . X . 1\n1 . . X . . . X . . .\n2 . X . . . . . . 3 .\n3 X X . . . . . X . .\n4 X X . . . . X . . X\n5 . . X . . . . X . .\n6 . X . . X . . X 2 .\n7 . . X . X . X X . .\n8 . . X . . X . X . X\n9 . . . . . . X . . .,"{1: (0, 9), 2: (6, 8), 3: (2, 8)}","[(1, 2), (7, 2), (6, 7), (0, 5), (2, 1), (3, 0), (6, 1), (8, 7), (8, 9), (8, 5), (3, 7), (9, 6), (5, 7), (3, 1), (8, 2), (5, 2), (0, 7), (4, 6), (4, 1), (7, 4), (7, 7), (4, 0), (6, 4), (1, 6), (7, 6), (4, 9)]",[],24
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X . . . X . . X\n1 . . . 1 X X X . . X\n2 . X . . . X X X . X\n3 . . . . X . . . . .\n4 . . . . X . X . . X\n5 . . . . . 3 . . . X\n6 . X . . . . . . . .\n7 X . . . . . . . . .\n8 X . X X . . X . X X\n9 . . . . 2 . X X . .,"{1: (1, 3), 2: (9, 4), 3: (5, 5)}","[(0, 6), (0, 2), (8, 0), (9, 6), (4, 4), (1, 6), (2, 9), (8, 2), (2, 5), (0, 9), (2, 6), (1, 5), (1, 4), (9, 7), (8, 8), (8, 6), (2, 1), (5, 9), (4, 6), (7, 0), (2, 7), (3, 4), (6, 1), (1, 9), (8, 9), (8, 3), (4, 9)]",[],18
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . 3 . X . .\n1 . . . . . . . X X .\n2 . . . . . . . . . .\n3 X X X . X . . . . .\n4 . X . . . . . . . X\n5 . X . X X . . . . .\n6 . X X . . X . . . .\n7 . X . . . . . . . X\n8 1 . . X M M . . X .\n9 . . . 2 M M . . . .,"{1: (8, 0), 2: (9, 3), 3: (0, 5)}","[(7, 1), (4, 9), (0, 7), (7, 9), (1, 7), (3, 0), (5, 3), (3, 2), (8, 3), (3, 1), (6, 5), (3, 4), (1, 8), (6, 2), (4, 1), (6, 1), (8, 8), (5, 1), (5, 4)]","[(8, 4), (9, 4), (9, 5), (8, 5)]",37
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . 1 .\n1 . X . . . . . . . .\n2 . X . X . . . X . .\n3 . . . . . . . . . .\n4 . . . . X . X X . .\n5 X . . . . X . 2 . .\n6 . . X . X . . X X X\n7 . X . . . . X . . .\n8 . X X . . . M . . .\n9 . . . 3 . X M X X .,"{1: (0, 8), 2: (5, 7), 3: (9, 3)}","[(1, 1), (6, 4), (9, 7), (2, 7), (6, 9), (8, 1), (6, 8), (2, 1), (6, 7), (5, 5), (4, 6), (2, 3), (9, 8), (7, 1), (7, 6), (6, 2), (4, 4), (5, 0), (9, 5), (4, 7), (8, 2)]","[(8, 6), (9, 6)]",22
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . 3 . .\n1 . . . X 1 . . . . .\n2 . . X . . . . . . .\n3 . . 2 . . X . . . .\n4 . . . . X X . X . .\n5 . . X . . . . X . .\n6 . . . . . . . . . X\n7 X . . X X . . . X .\n8 . . . . . . . M M X\n9 . . . . X . . X M X,"{1: (1, 4), 2: (3, 2), 3: (0, 7)}","[(8, 9), (1, 3), (4, 5), (7, 3), (7, 4), (4, 7), (9, 4), (3, 5), (7, 0), (9, 7), (6, 9), (5, 7), (7, 8), (4, 4), (5, 2), (9, 9), (2, 2)]","[(9, 8), (8, 8), (8, 7)]",17
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X . . . . . .\n1 X . . . . X . . X .\n2 . . . . X X . . . .\n3 . X . . X . X . . .\n4 . . . . . . . X . .\n5 . 3 X X . . . . . .\n6 X . . . 2 . . X . .\n7 . X . . . . . 1 X .\n8 . . . . . . . X X X\n9 X . . . . . X X . .,"{1: (7, 7), 2: (6, 4), 3: (5, 1)}","[(6, 0), (5, 3), (4, 7), (8, 7), (1, 5), (2, 4), (3, 6), (8, 8), (3, 1), (7, 8), (9, 0), (1, 0), (7, 1), (3, 4), (8, 9), (5, 2), (0, 3), (1, 8), (9, 6), (9, 7), (6, 7), (2, 5)]",[],22
10,  0 1 2 3 4 5 6 7 8 9\n0 S X . . . X . X . X\n1 1 . . . X . . . . .\n2 . . . X . . . . X .\n3 . . . . . . X . . .\n4 . . . . . . . . X .\n5 . . 3 . X X . . X .\n6 . X . . . X . . . .\n7 2 . . . . . . . X .\n8 . . . . . X . . . .\n9 X X . . . X . . . .,"{1: (1, 0), 2: (7, 0), 3: (5, 2)}","[(2, 8), (2, 3), (7, 8), (0, 5), (5, 5), (0, 1), (8, 5), (0, 7), (6, 5), (9, 0), (3, 6), (0, 9), (9, 1), (1, 4), (6, 1), (4, 8), (9, 5), (5, 8), (5, 4)]",[],11
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X X . . . . X .\n1 X . . 3 . X 1 . . .\n2 . . . . X X X . . .\n3 . . X . X . . . . X\n4 . X . . . . X M X .\n5 X . X . . . . M X .\n6 X X . . . . . M X .\n7 X . . X . . . . X 2\n8 . . . . . X X . . .\n9 . X . . . . X . . .,"{1: (1, 6), 2: (7, 9), 3: (1, 3)}","[(0, 3), (0, 8), (6, 1), (1, 0), (6, 8), (8, 6), (5, 8), (4, 8), (8, 5), (3, 9), (7, 3), (1, 5), (6, 0), (5, 0), (7, 0), (7, 8), (5, 2), (2, 6), (3, 4), (9, 6), (4, 6), (2, 5), (9, 1), (0, 2), (2, 4), (4, 1), (3, 2)]","[(4, 7), (5, 7), (6, 7)]",40
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X . X . . . .\n1 . . . . . . . . . .\n2 . . . . . . . X . .\n3 X . . . 2 . . . . .\n4 . . 3 . . . X M M X\n5 . . X . . . X . . .\n6 . . X . . . . . . .\n7 . . . . . 1 X . . .\n8 . . . . . . X . . .\n9 . . . . . . . . . X,"{1: (7, 5), 2: (3, 4), 3: (4, 2)}","[(9, 9), (3, 0), (4, 9), (0, 5), (6, 2), (7, 6), (8, 6), (5, 6), (2, 7), (5, 2), (4, 6), (0, 3)]","[(4, 8), (4, 7)]",20
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . X 1 . . . . .\n1 . 3 . . 2 . . . . X\n2 . . . . X M M X . .\n3 . . . . . . . . . .\n4 X . . X . . . . . .\n5 . . . . . . . . . X\n6 . . . X . . . . . .\n7 . . . . . . . . . .\n8 . . X . . . . . . .\n9 . . X . . . X . . .,"{1: (0, 4), 2: (1, 4), 3: (1, 1)}","[(4, 0), (9, 6), (5, 9), (2, 4), (1, 9), (8, 2), (0, 3), (2, 7), (6, 3), (4, 3), (9, 2)]","[(2, 6), (2, 5)]",16
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . X . .\n1 . X . X X X . . X X\n2 . 1 . . . . . X X .\n3 X . . . . . X . . X\n4 X . . X . X M X . .\n5 2 . X X M M M . . .\n6 . . X . X . . X X .\n7 . . . . . . . . 3 .\n8 X X . . . . . . X X\n9 . X . . X . . . X .,"{1: (2, 1), 2: (5, 0), 3: (7, 8)}","[(4, 5), (6, 2), (3, 6), (1, 9), (4, 7), (5, 2), (1, 5), (6, 8), (1, 1), (6, 4), (0, 7), (1, 4), (5, 3), (2, 8), (9, 8), (4, 3), (2, 7), (1, 8), (8, 1), (3, 0), (8, 9), (8, 0), (1, 3), (9, 1), (8, 8), (9, 4), (4, 0), (3, 9), (6, 7)]","[(5, 4), (5, 5), (5, 6), (4, 6)]",17
